orderId,sku
RD201901030131,6923644283179
RD201901030132,6954256900024
RD201901030132,6954256901007
RD201901030132,6954256901243
RD201901030132,6954256902530
RD201901030135,6971135300553
RD201901030137,6971385890088
RD201901030137,6971385890095
RD201901030140,YJBOX000007
RD201901030140,YJBOX000011
RD201901030141,YJBOX000004
RD201901040007,6970414020076
RD201901040017,5018479002044
RD201901040018,6923644281564
RD201901040020,6954256901212
RD201901040028,6923644283179
RD201901040030,5712449000033
RD201901040030,6932904708420
RD201901040031,6948423806691
RD201901040033,6938888886468
RD201901040033,6938888889056
RD201901040033,6938888889070
RD201901040034,6970269900066
RD201901040036,6923644283179
RD201901040037,8818012001
RD201901040037,8818012003
RD201901040037,8818012801
RD201901040056,CS18HF615069642
RD201901040056,CS18HF615174341
RD201901040056,CS18HF615174342
RD201901040056,CS18HF615176040
RD201901040056,CS18HF615176043
RD201901040056,CS18HF615176044
RD201901040056,CS18HF615178344
RD201901040066,6970183920003
RD201901040068,6970183920003
RD201901040088,6970269900066
RD201901040091,6970887890749
RD201901040103,6925959406137
RD201901040104,6925959406137
RD201901040119,6971385890217
RD201901040121,6946018804572
RD201901040125,6970313751309
RD201901040127,6930331855335
RD201901040127,6930331855342
FO201901030003,6971246191002
FO201901030002,6971246191002
RD201901040136,6940893100378
RD201901040139,6970269900066
RD201901040140,YJBOX000036
RD201901040150,6940477429079
RD201901040153,6956741704629
RD201901040155,6937436199616
RD201901040181,6946922504162
RD201901040183,YJBOX000011
RD201901040183,YJBOX000015
RD201901040183,YJBOX000037
RD201901040188,6946922504162
RD201901040192,8809502180775
RD201901040194,8809502180638
RD201901040194,8809502180775
RD201901040199,YJBOX000010
RD201901040199,YJBOX000035
RD201901050003,16926309211361
RD201901050004,16926309211361
RD201901050005,6970203840502
RD201901050005,6970203840625
RD201901050006,6970203840502
RD201901050006,6970203840625
RD201901050008,6971135300645
RD201901050009,6971135300645
RD201901050012,6971135300645
RD201901050015,YJBOX000005
RD201901050015,YJBOX000007
RD201901050015,YJBOX000008
RD201901050015,YJBOX000014
RD201901050015,YJBOX000015
RD201901050015,YJBOX000030
RD201901050020,SC10737152400847
RD201901050021,6949185421344
RD201901050022,6970313751309
RD201901050025,6946922572765
RD201901050025,SC10737152400847
RD201901050026,6923644281564
RD201901050034,YJBOX000014
RD201901050035,6970986851474
RD201901050035,6970986858107
RD201901050036,YJBOX000008
RD201901050036,YJBOX000012
RD201901050036,YJBOX000014
RD201901050036,YJBOX000029
RD201901050037,YJBOX000012
RD201901050037,YJBOX000013
FO201901050003,6917751431110
RD201901050040,6937524425443
RD201901050041,6907992440156
RD201901050041,6907992633473
RD201901050042,1061304
RD201901050047,6932003000401
RD201901050050,6932003000401
RD201901050057,PN201711290002
RD201901050058,6944568204927
RD201901050070,6949123362296
RD201901050073,6949123362289
RD201901050077,YJBOX000006
RD201901060006,16901382010261
RD201901060007,8935024143384
RD201901060012,6970887891036
RD201901060012,6970887891043
RD201901060016,YJBOX000013
RD201901060016,YJBOX000014
RD201901060016,YJBOX000024
RD201901060017,YJBOX000005
RD201901060017,YJBOX000008
RD201901060017,YJBOX000010
RD201901060018,6955150400672
RD201901060020,6926702223216
RD201901060020,6926702223308
RD201901060022,6907992512761
RD201901060023,6907992512761
RD201901060027,6907992512761
RD201901060028,6907992512761
RD201901060031,6907992512761
RD201901060032,6907992512761
RD201901060034,6907992512761
RD201901060038,6907992514604
RD201901060041,6907992513829
RD201901060043,6907992513829
RD201901060046,6907992513829
RD201901060047,6907992513829
RD201901060050,6907992507385
RD201901060051,6907992507385
RD201901060052,6907992507385
RD201901060053,6907992507385
RD201901060054,6907992507385
RD201901060056,SC10737152400847
RD201901060058,6970203840762
RD201901070015,YJBOX000009
RD201901070016,6945794420426
RD201901070016,6945794441254
RD201901070016,6945794448697
RD201901070017,8005150001015
RD201901070017,8015194100254
RD201901070017,8015194510411
RD201901070022,YJBOX000004
RD201901070022,YJBOX000043
RD201901070030,6962016014621
RD201901070032,C0712433000000
RD201901070033,6971540940009
RD201901070036,YJBOX000012
RD201901070045,6962016013198
RD201901070049,8818012001
RD201901070049,8818012002
RD201901070061,YJ07
RD201901070066,6925923780751
RD201901070068,6925923780751
RD201901070072,6923958200435
RD201901070072,6923958200442
RD201901070072,6923958200466
RD201901070073,6923958200442
RD201901070073,6923958200466
RD201901070077,6923958200442
RD201901070077,6923958200459
RD201901070081,6920174754803
RD201901070082,6920174743135
RD201901070085,5060539050001
RD201901070085,5060539051503
RD201901070085,5060539051510
RD201901070086,6920174754803
RD201901070089,YJBOX000005
RD201901070089,YJBOX000014
RD201901070090,9300639999005
RD201901070094,CS18HF615273644
RD201901070094,CS18HF615278738
RD201901070094,CS18HF615278740
RD201901070094,CS18HF615278741
RD201901070094,CS18HF615278742
RD201901070094,CS18HF615557044
RD201901070094,CS18HF615558040
RD201901070095,6907992512761
RD201901070098,6907992512761
RD201901070099,6907992512761
RD201901070101,6907992512761
RD201901070105,PN201808270009
RD201901070107,6943757611232
RD201901070112,6971430010300
RD201901070113,701-0000-0391
RD201901070125,6970269900066
RD201901080002,6946922504162
RD201901080003,6946922572765
RD201901080003,SC10737152400847
RD201901080006,6922246100938
RD201901080013,4260290262175
RD201901080033,PN201811210009
RD201901080035,6937702917913
RD201901080036,6901209214301
RD201901080038,6923644281564
RD201901080040,YJBOX000004
RD201901080040,YJBOX000006
RD201901080040,YJBOX000008
RD201901080045,YJBOX000015
RD201901080045,YJBOX000030
RD201901080054,6901209214301
RD201901080055,6901209214301
RD201901080056,6970269900066
RD201901080057,6954256901212
RD201901080059,YJBOX000005
RD201901080059,YJBOX000051
RD201901080073,16926309211361
RD201901080078,6957444900844
RD201901080086,6970269900066
RD201901080095,6971385890231
RD201901080099,16926309211361
RD201901080111,6920948604860
RD201901080123,6946922572765
RD201901080126,6924743914735
RD201901080127,9556771005412
RD201901080135,9556771005412
RD201901080142,6971430010300
RD201901080146,6907992512761
RD201901080150,6907992512761
RD201901080153,6907992512761
RD201901080166,4903301186403
RD201901080166,4903301205623
RD201901080166,4903301205647
RD201901080166,49795301
RD201901080166,49795318
RD201901080175,test001-4
RD201901090004,6970419170585
RD201901090009,YJBOX000004
RD201901090009,YJBOX000005
RD201901090011,PN201812030004
RD201901090016,16926309211361
RD201901090020,6901209214301
RD201901090021,0ZLMB808AKC04
RD201901090031,6970506720952
RD201901090034,YJBOX000013
RD201901090034,YJBOX000024
RD201901090036,YJBOX000006
RD201901090036,YJBOX000007
RD201901090043,6970269900066
RD201901090050,6944495400133
RD201901090054,6971877860865
RD201901090056,6971385890415
RD201901090056,6971385890422
FO201901080005,6953188007788
RD201901090057,6945858204153
RD201901090058,6945858204153
RD201901090059,6945858204153
RD201901090060,6945858201565
RD201901090060,6945858204153
RD201901090061,6945858204108
RD201901090061,6945858204153
RD201901090063,9556001185648
RD201901090067,6945858204153
RD201901090068,YJBOX000006
FO201901070009,6944750430332
RD201901090081,6971540940009
RD201901090083,6949195390210
RD201901090083,6949195390258
RD201901090083,6949195390289
RD201901090083,6949195390623
RD201901090088,6907992634234
RD201901090088,6907992634241
RD201901090088,9421903892188
RD201901090095,4713361320071
RD201901090099,6907992512761
RD201901090100,6907992512761
RD201901090109,6970506720952
RD201901090110,6925923780751
RD201901090115,6907992513300
RD201901090116,6951439941805
RD201901090116,6951439948125
RD201901090116,6951439950883
FO201901090012,6944750430332
RD201901090118,6970269900066
RD201901090120,6970269902091
FO201901070004,6944750430332
RD201901090134,2018MYR188332001XXL
RD201901090134,2018MYR188332003XL
RD201901090134,2018MYR188332003XXL
RD201901090134,2018MYR188332003XXXL
FO201901080028,6971246191507
RD201901090136,6922731800121
RD201901100002,YJBOX000003
RD201901100003,6957411103605
RD201901100007,8005150001015
RD201901100011,6920174754124
RD201901100016,6937524425245
RD201901100016,6937524425252
RD201901100028,YJBOX000007
RD201901100028,YJBOX000012
RD201901100034,YJQZD001
RD201901100037,YJBOX000010
RD201901100037,YJBOX000014
RD201901100039,16901798195897
RD201901100042,2018MYR188107001M
RD201901100042,2018MYR188107001XL
RD201901100042,2018MYR188107029M
RD201901100042,2018MYR188107029XXL
RD201901100042,2018MYR188107029XXXL
RD201901100042,2018MYR188325001XXL
RD201901100042,2018MYR188325001XXXL
RD201901100043,2018MYR188320001L
RD201901100043,2018MYR188320001XL
RD201901100045,6946537057589
RD201901100047,YJ01
RD201901100047,YJ02
RD201901100049,YJBOX000012
FO201901090017,6955561611209
RD201901100081,6920174752137
RD201901100085,YJBOX000010
RD201901100095,16926309211392
RD201901100097,16926309211361
RD201901100098,8410419101762
FO201901090008,6971246192016
RD201901100100,6932599242537
RD201901100100,6932599244449
RD201901100100,6932599244890
RD201901100100,PN201812030005
RD201901100103,YJBOX000008
RD201901100103,YJBOX000010
RD201901100117,6940971212610
RD201901100117,6940971213037
RD201901100117,6940971213969
RD201901100117,6940971214973
RD201901100118,6940971213969
RD201901100119,6940971205759
RD201901100119,6940971212610
RD201901100119,6940971213969
FO201901080023,6971511850788
RD201901110002,6907992512761
RD201901110004,6907992512761
RD201901110005,6907992512761
RD201901110006,6907992512761
RD201901110007,6907992512761
RD201901110011,6943524512588
RD201901110017,YJBOX000012
RD201901110018,6927854156810
RD201901110019,6920174764086
RD201901110020,6970269902091
RD201901110021,YJBOX000008
RD201901110022,YJBOX000009
RD201901110022,YJBOX000012
RD201901110022,YJBOX000014
RD201901110026,9300639999005
RD201901110027,9300639999005
RD201901110030,9300639999005
RD201901110036,6970269902091
RD201901110038,6926702223292
RD201901110039,6926702223216
RD201901110039,6926702223308
RD201901110041,6970419170714
RD201901110041,6970419170721
RD201901110041,6970419170769
RD201901110069,6901236352458
RD201901110069,6901236353806
RD201901110072,6923644281564
RD201901110076,YJBOX000012
RD201901110079,6901236354193
RD201901110086,6959415607943
RD201901110086,6959415608094
RD201901110086,6959415608216
RD201901110095,6927564013908
RD201901110097,6923644283179
RD201901110101,6901236351864
RD201901110103,6901236355473
RD201901110103,6901236355640
RD201901110105,6901642051013
RD201901110105,6901642888893
RD201901110108,6901236355640
RD201901110117,YJBOX000024
RD201901110119,6901642051013
RD201901110119,6901642788797
RD201901110119,6901642788834
RD201901110119,6901642888015
RD201901110119,6901642888633
RD201901110119,6901642888695
RD201901110119,6901642888893
RD201901110119,6921956655011
RD201901110119,6921956655035
RD201901110119,6921956655097
RD201901110119,6921956655172
RD201901110122,6901236351864
RD201901110122,6901236353523
RD201901110129,YJBOX000003
RD201901110129,YJBOX000010
RD201901110129,YJBOX000012
RD201901110129,YJBOX000031
RD201901110129,YJBOX000042
RD201901110132,6901236355473
RD201901110135,2018MYR188353003XL
RD201901110135,2018WYR18Y907035M
RD201901110135,2018WYR18Y907035XL
RD201901110139,YJBOX000013
RD201901110140,6901236353523
RD201901110142,6955150411340
RD201901110143,6955150411340
RD201901110144,6955150411340
RD201901110145,6955150411340
RD201901110146,6955150411340
RD201901110149,YJBOX000008
RD201901110153,YJBOX000007
RD201901110153,YJBOX000028
RD201901110153,YJBOX000048
RD201901110155,803934765045
RD201901110155,803934765046
RD201901110155,803934765047
RD201901110155,803934765048
RD201901110160,6930331891159
RD201901110163,6901236355473
RD201901110164,188901008160
RD201901110164,188901008170
RD201901110166,6971385890217
RD201901110167,6971385890217
RD201901110168,6901236352458
RD201901110168,6901236355657
RD201901110174,6907992512761
RD201901110181,6962016014614
RD201901110183,YJ04
RD201901120003,YJBOX000005
RD201901120003,YJBOX000007
RD201901120003,YJBOX000008
RD201901120007,6927006119960
RD201901120008,6927006119960
RD201901120011,YJBOX000006
RD201901120011,YJBOX000015
RD201901120011,YJBOX000022
FO201901080026,6971511850788
RD201901120015,YJBOX000006
RD201901120015,YJBOX000014
FO201901120003,6928471300990
FO201901120002,6928471300990
RD201901120018,6949195390197
RD201901120018,6949195390241
RD201901120022,6949195390203
RD201901120022,6949195390210
RD201901120022,6949195390234
RD201901120022,6949195390241
RD201901120022,6949195390258
RD201901120022,6949195390289
RD201901120022,6949195390647
RD201901120022,6949195390654
RD201901120024,6949195390210
RD201901120024,6949195390234
RD201901120024,6949195390258
RD201901120026,6949195390197
RD201901120026,6949195390210
RD201901120026,6949195390234
RD201901120026,6949195390241
RD201901120026,6949195390258
RD201901120026,6949195390289
RD201901120029,YJBOX000005
RD201901120033,YJBOX000010
RD201901120036,6935768936466
RD201901120036,6935768936473
RD201901120037,6935768936428
RD201901120040,6946001204624
RD201901120046,YJBOX000007
RD201901120046,YJBOX000010
RD201901120046,YJBOX000012
RD201901120046,YJBOX000013
RD201901120046,YJBOX000015
RD201901120046,YJBOX000024
RD201901120048,6937524420820
RD201901120053,8128L001A
RD201901120053,8128L001B
RD201901120053,8128L001C
RD201901120054,6907992512761
RD201901120055,6907992512761
FO201901110019,6948043429164
FO201901110019,6948043429171
RD201901120061,YJBOX000035
RD201901120062,YJBOX000006
RD201901120062,YJBOX000007
RD201901120062,YJBOX000008
RD201901120062,YJBOX000032
RD201901130004,6940893100378
RD201901130008,6955150400672
RD201901130013,6955150400320
RD201901130015,6970269900066
RD201901130016,6970269900066
RD201901130017,YJBOX000031
RD201901130037,6907992512761
RD201901130039,16901798195897
RD201901130040,6938888887991
RD201901130040,6938888889056
RD201901140003,6910019011765
RD201901140005,YJBOX000008
RD201901140006,6959174300703
RD201901140012,2587624915183
RD201901140012,2587624915184
RD201901140014,YJBOX000008
RD201901140014,YJBOX000035
RD201901140016,16926309211361
RD201901140019,PN201709190007
RD201901140021,6922560240907
RD201901140021,6922560241799
RD201901140024,6921669812299
RD201901140025,6921669800036
RD201901140025,6921669812299
RD201901140026,6942499700136
RD201901140029,6970269900066
RD201901140032,6944192681804
RD201901140032,6944192681811
RD201901140032,6944192699274
RD201901140032,6944192699281
RD201901140032,6944192699298
RD201901140032,6944192699304
RD201901140032,6944192699311
RD201901140032,6944192699328
RD201901140033,YJBOX000005
RD201901140041,6901236353523
RD201901140044,6901236355640
RD201901140045,6953349825039
RD201901140049,BN182130741
RD201901140060,16926309211361
RD201901140061,YJBOX000009
RD201901140062,16926309211361
RD201901140063,16926309211361
RD201901140064,6938582342215
RD201901140065,YJBOX000020
FO201901140011,6955520502777
RD201901140099,YJBOX000024
RD201901140100,6971520240310
RD201901140110,6901236352458
RD201901140112,6901236354193
RD201901140112,6901236357903
RD201901140114,6907925770145
RD201901140114,6907925770664
RD201901140116,6907992631295
RD201901140116,6907992634234
RD201901140116,6907992634241
RD201901140120,6970419170974
RD201901140125,4260290260539
RD201901140126,4260290260539
RD201901140136,6970313750869
RD201901140137,6970313750869
RD201901140146,YJBOX000012
RD201901140146,YJBOX000014
RD201901140147,6901798201140
RD201901140150,4260290260539
RD201901140173,YJBOX000012
RD201901140174,6901035616850
RD201901140178,16926701327691
RD201901140182,6920721718913
RD201901140186,6940971205759
RD201901140186,6940971213969
RD201901140187,6940971205759
RD201901140187,6940971213969
RD201901140188,6953969816790
RD201901140189,6953969816806
RD201901140190,6953969816806
RD201901140192,6953969816806
RD201901150003,6926207918037
RD201901150004,6955150411340
RD201901150009,6910019011765
RD201901150025,6940188802406
RD201901150026,6940188802406
RD201901150027,6901236351864
RD201901150027,6901236353523
RD201901150036,6901236353806
RD201901150039,6970269900066
RD201901150041,YJBOX000008
RD201901150041,YJBOX000009
RD201901150042,6971430010300
RD201901150049,6923958200442
RD201901150053,6923958200435
RD201901150054,6923958200435
RD201901150054,6923958200442
RD201901150054,6923958200466
RD201901150067,6923589446974
RD201901150070,6949602318417
RD201901150070,6949602318448
RD201901150074,6956741704643
RD201901150085,6970951900725
RD201901150087,6971063860006
RD201901150096,6970203840502
RD201901150108,6937550603037
RD201901150108,6937550603044
RD201901150112,6949602318448
RD201901150114,YJBOX000020
RD201901150114,YJBOX000047
RD201901150121,6920174756647
RD201901150122,YJBOX000004
RD201901150122,YJBOX000024
RD201901150122,YJBOX000051
RD201901150128,6910019008796
RD201901150128,6910019011765
RD201901150131,6910019008796
RD201901150131,6910019010362
RD201901150131,6910019014575
RD201901150139,6927204750347
RD201901150141,2018WYR18D705001L
RD201901150141,2018WYR18D705001S
RD201901150141,2018WYR18D705001XL
RD201901150141,2018WYR18D705016L
RD201901150142,2018MYR188303001XXL
RD201901150142,2018MYR188303002L
RD201901150142,2018MYR188303002M
RD201901150142,2018MYR188303002XXXL
RD201901150142,2018MYR188308001L
RD201901150142,2018MYR188308001XL
RD201901150142,2018MYR188308001XXL
RD201901150142,2018MYR188308003L
RD201901150143,2018MYR188301001XL
RD201901150143,2018MYR188301002XL
RD201901150143,2018MYR188301002XXL
RD201901150143,2018MYR188310001XXXL
RD201901150143,2018MYR188310029XXXL
RD201901150143,2018MYR188332003XL
RD201901150145,6944192681422
RD201901150145,6944192699304
RD201901150145,6944192699625
RD201901150147,YJBOX000051
RD201901160009,YJBOX000015
RD201901160017,8718117605927
RD201901160019,YJBOX000024
RD201901160051,6949602318417
RD201901160060,6937524425238
RD201901160061,6924033804876
RD201901160075,6944192681781
RD201901160080,YJBOX000010
RD201901160080,YJBOX000013
RD201901160083,6926702223216
RD201901160083,6926702223292
RD201901160084,6949602316581
RD201901160086,3663962000104
RD201901160087,3663962000104
RD201901160090,6949602318417
RD201901160090,6949602318455
RD201901160091,6949602318448
RD201901160091,6949602318455
RD201901160091,6949602318462
RD201901160092,YJBOX000002
RD201901160092,YJBOX000003
RD201901160092,YJBOX000006
RD201901160092,YJBOX000007
FO201901150004,9415007040149
FO201901150005,9415007040132
FO201901150012,9415007038504
RD201901160094,YJBOX000009
RD201901160094,YJBOX000010
RD201901160094,YJBOX000024
RD201901160096,YJBOX000024
RD201901160098,YJBOX000024
RD201901170003,6971246193020
RD201901170004,6971246193020
RD201901170005,6903148026069
RD201901170008,YJBOX000005
RD201901170011,6923644285265
RD201901170012,6949602318448
RD201901170020,6951439945285
RD201901170021,5712449000033
RD201901170024,6938457969189
RD201901170024,6938457969202
RD201901170024,6938457969240
RD201901170024,6938457969301
RD201901170026,YJBOX000022
RD201901170026,YJBOX000051
RD201901170027,6938457969189
RD201901170027,6938457969240
RD201901170028,6938457969240
RD201901170036,6932003000401
RD201901170037,6932003000401
RD201901170038,6932003000401
RD201901170040,6971063860365
RD201901170045,YJBOX000021
RD201901170046,YJBOX000005
RD201901170046,YJBOX000010
RD201901170046,YJBOX000014
RD201901170056,6907992514406
RD201901170059,6907992513065
RD201901170060,6907992514482
RD201901170062,6953349825039
RD201901170069,6907992514550
RD201901170071,6907992514550
RD201901170083,YJBOX000020
RD201901170083,YJBOX000023
RD201901170083,YJBOX000032
RD201901170084,6949602318424
RD201901170084,6949602318431
RD201901170085,6936145989563
RD201901170086,6936145989563
RD201901170088,6970313750869
RD201901170089,6970313750869
RD201901170098,6922577725787
RD201901170103,8AK2018091230
RD201901180004,6901209214301
RD201901180005,YJBOX000005
RD201901180005,YJBOX000035
RD201901180010,6927854107881
RD201901180014,6971063860006
RD201901180016,6923644281564
RD201901180023,YJBOX000006
RD201901180027,YJBOX000015
RD201901180027,YJBOX000030
RD201901180033,YJBOX000027
RD201901180035,6917878048994
RD201901180046,YJBOX000006
RD201901180046,YJBOX000007
RD201901180046,YJBOX000008
RD201901180046,YJBOX000010
RD201901180046,YJBOX000013
RD201901180046,YJBOX000014
RD201901180046,YJBOX000023
RD201901180046,YJBOX000024
RD201901180048,6937702907228
RD201901180051,YJBOX000028
RD201901180052,YJBOX000026
RD201901180053,6949195390289
RD201901180054,6949195390203
RD201901180054,6949195390272
RD201901180054,6949195390289
RD201901180057,6949195390210
RD201901180057,6949195390289
RD201901180059,6949195390203
RD201901180059,6949195390289
RD201901180062,6901236355657
RD201901180065,9300639602967
RD201901180068,9300639602967
RD201901180069,9300639602967
RD201901180079,YJBOX000020
RD201901180092,6936000903321
RD201901180112,6922049781990
RD201901180136,6920721717442
RD201901180145,6945858204108
RD201901180146,YJBOX000008
RD201901180146,YJBOX000012
RD201901180146,YJBOX000035
RD201901180160,9556001185648
RD201901190005,YJBOX000008
RD201901190005,YJBOX000012
RD201901190005,YJBOX000013
RD201901190014,6970313751286
RD201901190022,6949602318448
RD201901190022,6949602318462
RD201901190027,5712449000033
RD201901190032,YJBOX000005
RD201901190042,6971680013342
RD201901190063,6949602318455
RD201901190065,6907992507385
RD201901190066,6907992507385
RD201901190067,6907992507385
RD201901190068,6907992507385
RD201901190069,6907992507385
RD201901190071,6907992507385
RD201901200005,YJBOX000010
FO201901190005,6956466401056
RD201901200008,YJBOX000024
RD201901210007,6921608468211
RD201901210008,6921608468211
RD201901210010,6920174756647
RD201901210029,JY201804290093
RD201901210030,6925959406137
RD201901210037,6925959406137
RD201901210039,YJBOX000006
RD201901210039,YJBOX000030
RD201901210045,YJBOX000005
RD201901210045,YJBOX000037
RD201901210045,YJBOX000043
RD201901210045,YJBOX000044
RD201901210047,6954256902004
RD201901210051,6949888500018
RD201901210056,6926702223216
RD201901210056,6926702223292
RD201901210069,6943136006314
RD201901210084,6953969814741
RD201901210084,6953969814758
RD201901210085,6971869110015
RD201901210089,6935768936428
RD201901210091,2018MYR188301002XL
RD201901210091,2018MYR188301002XXL
RD201901210091,2018MYR188301002XXXL
RD201901210091,2018MYR188303002L
RD201901210091,2018MYR188303002XL
RD201901210091,2018MYR188303002XXL
RD201901210091,2018MYR188303002XXXL
RD201901210093,6958986002010
RD201901210094,6923644281564
RD201901210095,6923644281564
RD201901210096,6901236353806
RD201901210096,6901236354193
RD201901210103,6923644281564
RD201901210105,YJBOX000013
RD201901210109,J5498458295654
FO201901210012,6922896988818
RD201901210117,1860102052
RD201901210119,6971913410030
RD201901210133,6932898002689
RD201901210136,6971550270998
RD201901210137,6971550270998
RD201901210142,6970203840502
RD201901220009,YJBOX000047
RD201901220010,6955150400320
RD201901220012,6955150411340
RD201901220025,YJBOX000020
RD201901220032,YJBOX000020
RD201901220044,6900572042825
RD201901220044,6900572042825001
RD201901220046,4260290262366
RD201901220059,6949195390203
RD201901220059,6949195390234
RD201901220059,6949195390241
RD201901220059,6949195390272
RD201901220059,6949195390289
RD201901220062,6949195390203
RD201901220062,6949195390289
RD201901220064,6943757611829
RD201901220066,6949195390203
RD201901220066,6949195390210
RD201901220066,6949195390234
RD201901220066,6949195390241
RD201901220066,6949195390272
RD201901220066,6949195390289
RD201901220068,6949195390203
RD201901220068,6949195390241
RD201901220069,6949195390210
RD201901220069,6949195390234
RD201901220069,6949195390289
RD201901220077,6949195390210
RD201901220087,4260290262366
RD201901220088,6923581346258
RD201901220094,4260290262175
RD201901220095,4260290262366
RD201901220097,6954256901243
RD201901220100,4260290262175
RD201901220113,692148593414403
RD201901220114,6901236357903
RD201901220118,YJBOX000004
RD201901220118,YJBOX000005
RD201901220118,YJBOX000009
RD201901220123,6941017489720
RD201901220128,6923589446455
RD201901220128,6923589446998
RD201901220129,6920174753295
RD201901220129,6971510700022
RD201901220129,6971510700046
RD201901220130,6923589441351
RD201901220132,YJBOX000007
RD201901220142,YJBOX000024
RD201901220143,6971680010082
RD201901220145,6923644283179
RD201901220146,6921319400838
RD201901220147,6921319400838
RD201901220154,6923644281564
RD201901220157,6923644285265
RD201901220158,6921319400838
RD201901220161,5010724525937
RD201901230003,6901209214301
RD201901230004,6901209214301
RD201901230008,16926309211361
RD201901230010,6923644285265
RD201901230013,YJBOX000008
RD201901230015,16926309211361
RD201901230018,6923589466170
RD201901230019,YJBOX000002
RD201901230023,6923589464633
RD201901230039,6927854107881
RD201901230040,6970269900066
RD201901230043,YJBOX000022
RD201901230054,6923644283179
RD201901230058,6923644281908
RD201901230060,YJBOX000007
RD201901230063,6926702223216
RD201901230070,6954470902255
RD201901230079,6957411100727
RD201901230080,6957411100727
RD201901230082,6957411100727
RD201901230083,6957411100727
RD201901230085,6957411100727
RD201901230086,6957411100727
RD201901230087,YJBOX000020
RD201901230088,6957411100727
RD201901230090,6957411100727
RD201901230091,6957411100727
RD201901230092,6957411100727
RD201901230094,6957411100338
RD201901230094,6957411100369
RD201901230094,6957411100772
RD201901230094,6957411100789
RD201901230094,6957411100796
RD201901230094,6957411101038
RD201901230094,6957411101250
RD201901230094,6957411101304
RD201901230094,6957411101540
RD201901230095,6957411100369
RD201901230095,6957411101540
RD201901240003,YJBOX000005
RD201901240003,YJBOX000008
RD201901240003,YJBOX000022
RD201901240003,YJBOX000024
RD201901240004,16932096406484
RD201901240010,6901209214301
FO201901220006,6971246190029
RD201901240016,6924155805188
RD201901240027,20179261501
RD201901240037,YJBOX000012
RD201901240037,YJBOX000051
RD201901240040,6970414020076
RD201901240042,6970414020076
RD201901240048,YJBOX000005
RD201901240048,YJBOX000028
RD201901240048,YJBOX000035
RD201901240049,6903148166468
RD201901240067,6950610215957
RD201901240071,6921319400838
RD201901240076,6920174743135
RD201901240076,6920174752137
RD201901250002,YJBOX000005
RD201901250002,YJBOX000006
RD201901250002,YJBOX000007
RD201901250002,YJBOX000008
RD201901250002,YJBOX000010
RD201901250002,YJBOX000012
RD201901250002,YJBOX000013
RD201901250002,YJBOX000014
RD201901250002,YJBOX000022
RD201901250002,YJBOX000028
RD201901250002,YJBOX000035
RD201901250012,YJBOX000005
RD201901250013,YJBOX000022
FO201901250006,6971246190043
FO201901250005,6971246199091
FO201901250004,6971246190043
FO201901250004,6971246199015
FO201901250003,6971246190036
RD201901250022,6971341580053
RD201901250022,6971341580329
RD201901250031,6931589172939
RD201901250032,6901236352458
RD201901250034,6901236352984
RD201901250034,6901236354193
RD201901250034,6901236356715
RD201901250039,5391523054171
RD201901250039,6932904709014
RD201901250046,6949195390289
RD201901250047,6949195390210
RD201901250048,6955150411340
RD201901250052,6907992513300
RD201901250055,6907992512761
RD201901250057,6907992512761
RD201901250058,6907992513089
RD201901250059,6907992513089
RD201901250060,6907992514178
RD201901250061,6907992514178
RD201901250063,6907992514178
RD201901250070,16926701327691
RD201901250072,PN201801150002
RD201901260002,YJBOX000005
RD201901260006,16910019014404
RD201901260006,16910019017658
RD201901260007,16910019014404
RD201901260007,16910019017658
RD201901260014,6901209214301
RD201901260015,6970887891142
RD201901260024,6920174754124
RD201901260026,6907992510347
RD201901260029,6907992512761
RD201901260033,6907992513485
FO201901250008,6971246190029
RD201901270009,YJBOX000010
RD201901270009,YJBOX000012
RD201901270009,YJBOX000014
RD201901270009,YJBOX000015
RD201901270009,YJBOX000028
RD201901280003,6920174749182
RD201901280005,6924033804920
FO201901280002,6971246190692
FO201901280002,6971246196915
RD201901280011,6901236352984
RD201901280011,6901236356715
RD201901280011,6901236373996
RD201901280018,6901236352458
RD201901280018,6901236382974
RD201901280019,YJBOX000007
RD201901280019,YJBOX000008
RD201901280019,YJBOX000010
RD201901280019,YJBOX000012
RD201901280019,YJBOX000014
FO201901280003,6930620174994
RD201901280029,5712449000033
RD201901280037,8804014223538
RD201901290005,6921319400838
RD201901290008,6936145908298
RD201901300012,6902088134902
RD201901310004,6905014000241
RD201902090003,6923644281564
RD201902090006,6923644285265
RD201902090007,6923644281564
RD201902110003,YJBOX000022
RD201902110004,6923644281564
RD201902110005,6923644285265
RD201902110012,6907992513089
RD201902110013,6907992512761
RD201902110014,6907992512761
RD201902110015,6907992512761
RD201902110016,6907992512761
RD201902110017,6907992512761
RD201902110018,6907992512761
RD201902110019,6907992513089
RD201902110020,6907992513089
RD201902110021,6907992513089
RD201902110028,6907992507385
RD201902110029,6907992507385
RD201902110035,6938582342215
RD201902110036,6938582342215
RD201902110039,16934660551095
RD201902110039,16934660558858
RD201902120003,2018MYR188320001XL
RD201902120003,2018MYR188320029XL
RD201902120003,2018MYR188325001M
RD201902120003,2018MYR188325001XXL
RD201902120003,2018MYR188325001XXXL
RD201902120003,2018MYR188325029XL
RD201902120004,2018MYR188106029XL
RD201902120004,2018MYR188107001L
RD201902120004,2018MYR188107001M
